text,label,,,
"Flood fact: did you know that driving through as little as 6 inches of standing water would cause many cars to lose control, or even stall.",1,,,
RT @hivissupply: An #EmergencyResponse Team helps rescue people stranded in a overturned car during Colorado's devastating floods....,1,,,
"Now it's flooded EVERYWHERE, cars are stalled, niggas are swimming in flood water BUT WE STILL HAVE CLASS. FUCK DIS SHIT.",1,,,
Slightly worried that my car is going to float away during a flash flood... #FirstWorldPains,1,,,
I've come to a conclusion! It's too dangerous to walk to class today due to a flash flood OR a cars breaks not working when i cross the road,1,,,
"had 2 climb hip of trash 2 save my shoe ""@HoppieHopey: In Benin durin rainy season,its only wise 2 xchange ur car 4 a ship/submarine.#flood""",1,,,
"Rains hard, floods start, people underestimate, cars get stuck. They forget they can swim and sit on top of the car and wait for help. Sheep",1,,,
My car is toooo small for this flood. I was hydroplaning like crazy this morning.,1,,,
"Rescue divers on a training dive did find missing teens from that 1970s flood still sitting in their half burried car, skeletons left.",1,,,
just got a flood of texts today while jamming to the Princess Diaries soundtrack in mah car. MY PHONE IS ALIVE! LONG LIVE MIA THERMOPOLIS!,1,,,
Leave it to me to forget my cars back window open the same day half of Texas floods.,1,,,
Green light. Cars flood out onto track. #GP2,1,,,
I feel so bad for the people who's houses and cars were effected by the flood! #keepsafeguam,1,,,
i love it when @Bustin_Floods lets me drive his car. makes me wanna become the next danica patrick.,1,,,
My car is dead.. all cause of a flood.   can today get any worse?,1,,,
Woman trapped in flooded car rescued by dive team: A 72-year-old woman who found herself trapped in flood wate... http://abc7.ws/18eJ79a ,1,,,
“@lupita__004: “@jazzzzy_: If it floods tonight then I won't be able to go to school cause my car and I will drown ””,1,,,
The floods are increasing and it's so scary to drive with my low lying car,1,,,
“@tuoitrenewsvn: 5 missing after car swept away in Vietnam flash flood http://bit.ly/1etH99i ” scary. Roads bad enough in rain here,1,,,
Wow tobacco kills more than fires floods skydiving murder and car crashes combined...according to a commercial,1,,,
5 missing after car swept away in Vietnam flash flood http://bit.ly/1etH99i ,1,,,
Err:509,1,,,
Worried about the next once-in-50-years flood spoiling your car? Photo credits to Happy Go LuckyVon  More... http://fb.me/35QftTzdU ,1,,,
Err:509,1,,,
An #EmergencyResponse Team helps rescue people stranded in a overturned car during Colorado's devastating floods. pic.twitter.com/dE9lWzsFYd,1,,,
"#DEVELOPING: missing 83 yo #AZ man's car was discovered near Silver Creek, he's been missing for days since #floods trounced Mogollon",1,,,
Made it home. Glad my car didn't drown! OU streets are terrible and flood so easily. Bad thing with a low sitting car!,0,,,
Due to the flood in boulder.. My pockets are broke! Half a grand in two days.. Just for my car not even finished yet,1,,,
5 missing after car swept away in Vietnam flash flood: Five people are missing after a car… http://goo.gl/fb/6rRkp ,1,,,
5 missing after car swept away in Vietnam flash flood http://goo.gl/fb/57czr ,1,,,
Flood safety: Be aware of areas where floodwaters have receded. Roads may have weakened & could collapse under weight of a car. #COflood,1,,,
my back window won't roll up and there is a good chance of rain this afternoon so let's hope my car doesn't flood,1,,,
"Car floods, socks are soaked, and have to work 12 hours. This will be an awesome day.... #killme",1,,,
ARRRR- #talklikepirateday- Great weather conditions as my car floats down Sacramento in these floods!,1,,,
Naples resident getting a tow to work after high waters flood her car. pic.twitter.com/bZMzAgo0sg,1,,,
At work chillin in my car while the site is being clean from the flood meanwhile listening to da music jus thinking,1,,,
It's National Talk Like a Pirate Day! Remember you're car ain't be flyin a Jolly Roger! Be safe and don't drive through flood water! #NPM13,1,,,
I can only imagine my dukduk car being in that crazy flood,1,,,
"Premium grade cleaning wipes available at a low-cost - ideal for car valets, fire and flood restoration or other uses http://ow.ly/oJljt ",0,,,
Err:509,1,,,
"Brought my car home since the flood cooled down, my mud flaps are hanging now :(",1,,,
it sucks how I couldn't go too practice because my car was too low & this flood will swallow my car ,1,,,
So I see cars dying out. Flat tires. The flood scares me. But yay I'm home. Hooray for canceled class! Canceled it too late tho ,1,,,
"""i had been a flood before but only in a car and hail hard too but it wasn`t that much water thro D: i was scared and shaking""~Kiki",1,,,
"Fuck this flood, my cars too low for this shet! ",1,,,
"The cheapest car you can own is your existing car. Resist the urge!
Abbott tells Australians to ‘flood’ car showrooms http://www.afr.com/p/national/abbott_tells_australians_to_flood_sD4TRI8NouRQvYV7aoDvvK …",1,,,
Err:509,1,,,
"Storm has been dead for quite sometime, but hear its still bad out there after all the aftermath. Floods cars stuck etc..",1,,,
There's a heavy flood on my block and my mom just moved her car. That's jacked up. #Chicago,1,,,
"#news Flash flood warning, thunder, heavy rain in the area - Cars were driving the wrong way on the Dan Ryan Expre... http://ow.ly/2A1aWh ",1,,,
"Flash flood warning, thunder, heavy rain in the area: Cars were driving the wrong way on the Dan Ryan Expressw... http://trib.in/1f9sJtJ ",1,,,
Stupid ass flood water made my car stop wtf luckily that shit cut right back on,1,,,
"Flash flood warning, thunder, heavy rain in the area: Cars were driving the wrong way on the Dan Ryan Expressw... http://bit.ly/19hb0dU ",1,,,
"Thank u Jah, Jesus, everybody for sisters. They helped me push my car out the lil flood, hopefully it runs still in the morning :(",1,,,
Almost Fucked Up My Car In That Flood On Hunter Smh,1,,,
@Ehmee last night I dreamed there was a flash flood and my car floated away down the street...!!,1,,,
My debit cars was supposed to be here today but the fuckin flood in Colorado fucked dat up! ,1,,,
"@bfeld Yep.  I got caught in a flash flood once; 3ft wall of water picked up + moved car.  Barely got out, car was submerged in ~ 2-3mins.",1,,,
"fukd up both dude cars cross the street, he was toooo heated .. he got something for they ass too. & a new flood light lol.",1,,,
Seeing about 30 cars flood out of currys to sainsburys when the security matey turned up funny as fuck,1,,,
When your basement floods I guess it's time to buy a new car and make impulsive decisions,1,,,
Drake's new album got me buying flood insurance for my damn car.,1,,,
BBC News - Colorado floods: Man pulled alive from submerged car http://shrd.by/WYBLsP ,0,,,
"Kind of gross email from Ford Dealer...due to recents floods, we need your car for trade..and pitching it as community service",1,,,
Only me could flood my car in the middle of a road and get stuck there like hi. Sorry to the boy that patiently laughed at me. #baddriver,1,,,
Flood Cars Result in Serious Car Accidents http://lnkd.in/bRXYAMa ,1,,,
Some of these flood stories are sad have a few coworkers who lost their cars some dont have homes to go back too... #Colorado,1,,,
"A man that Drivies a flash car has never impressed me. Intact, when I fell for hubz he had a banger that used to flood when it rained.",1,,,
Gonna be another flood in @kaleywacho car lmao,1,,,
"Forget about door dings, your car is full of mud thanks to ""biblical"" floods in #Coloradopic.twitter.com/0v1xvVTfK2",1,,,
@KendallKiller doubt it.. Flood cars usually are rusted really bad!!,1,,,
Get in the car to go home and total eclipse of the heart starts playing :/ #ofcourseitdoes #memories,1,,,
"Powerful typhoon lashes #Japan causing floods. Thousands evacuate
http://www.ksn.com/2013/09/16/powerful-typhoon-lashes-japan-causing-floods-as-thousands-evacuate/ … Cars R submerged as the area is flooded  9/16/13",0,,,
"Beckner: #Boulder PD buying more SUVs as it replaces patrol cars for floods, snowstorms.",1,,,
"The car or the drunk driver's fault? Should we just ban water too? Because floods. Oh, this only works w/guns? @MarineReconDad @billbuck",1,,,
I liked a @YouTube video http://youtu.be/Vr5vpPD8N5U?a  Colorado Flash Flood AMAZING Video Man Rescued from Overturned Car during Severe,1,,,
"Acapulco is now under water-flood waters said2be waist high at the airport-pple stranded, homes&cars swallowed up.  
http://www.chicagotribune.com/news/sns-rt-us-storm-ingrid-20130914,0,3707942.story …",1,,,
"@ChinkyEyedQueen where do I begin?! floods, hookers & car fires. He's having a fucking field day in Lynchburg. lol",1,,,
CAR PO(U)ND! Floods Greeley Colotado Sat Sept14 more than 3 days after big rain. News=> http://bit.ly/1eRTRgS  ,41534.9159722222,1,,
"The flood may have gotten my car, but it didn't get my poptarts... So I think I win. ",1,,,
Been trapped in the countryside by floods for half an hour because my mum drives the fucking amazing pea car.,1,,,
"But, all things considered, my car works, my house didn't flood, and I'm going to see @muse tonight, so, life is good :)",1,,,
Err:509,1,,,
A former St. Louis man was found dead Saturday after his car washed into a ravine in flood-ravaged New Mexico. http://fb.me/1CMeLnVmu ,1,,,
Okay Nairobi. Floods it is then. Got ahead and drown the roads along with the cars while you are at it #confusedweather,1,,,
I love watching all the cars flood in the parking lot around 7:30,0,,,
I'm actually so fucking annoyed about the flood I have to park my car on the other side of campus cause they won't let me use my parking lot,1,,,
"#Flood Safety Tip 1: Most cars can be swept away by less than two feet of moving water. Turn around, don't drown! #kswx",1,,,
"All the traffic on the Cuero highway is from the security guard who holds every1 every other light,so instead of trickle of cars its a flood",1,,,
"Shootings, car crashes, fires, floods....a lot of bad news has hit the headlines recently. But as followers of... http://fb.me/6BIIzLl0f ",1,,,
Well there you have car insurance? Do you have flood damage insurance? Do you have it any more otherwise the authorities will be arrested.,0,,,
I really hope my classes get cancelled. My car is too close to the ground and it floods easily in McAllen,1,,,
"Listening to Steve #Forbes talk about monetary policy. Compared econ to car - too much $ in system flood engine. Info inflation,central bank",1,,,
"During the flood, water got in my car and now it smells so bad in my car. #gross",1,,,
Hundreds trapped by Colorado flood waters: The cars that normally clog Main Street in Lyons on the way to Rocky... http://dlvr.it/3zNNrJ ,1,,,
So I just got my rental car while my car gets fixed from the flood damage. It's a Dodge Charger. ,1,,,
God damn it Colorado with your floods and car accidents. Damn it adult life with your consequences and difficulties,1,,,
Having to call my mom and talk to her the whole time I'm driving so I don't flood my car out or have a panic attack <<< not cool,1,,,
'Manning up’ involved watching his car get swept away in a flood and trudging home through two miles of crazy... http://fb.me/2UqtdZqMN ,1,,,
Err:509,1,,,
Floods transform Colorado's 'Gore-Tex Vortex': LYONS Colo — The cars that normally clog Main Street in Lyons on... http://dlvr.it/3zLYvn ,1,,,
There's debris everywhere leftover from the flood. Glad I wasn't here and neither was my car--they had hail damage :S http://fb.me/2nQRZPnVf ,1,,,
Man Pulled From Overturned Car in Dramatic Flood Rescue http://news.yahoo.com/video/man-pulled-overturned-car-dramatic-141019077.html … via @YahooNews,1,,,
"@TSofFire I'm nit-picking. This is an atrocity, not tragedy. Colorado floods/car accidents are tragedies. Artocity is evil driven/freewill.",1,,,
Raining lightly.... as soon as I get out the car it pours a flood #justmyluck #smh,0,,,
"Offers to help flood in after vandals smash car windshield of WWII vet, 93 http://thech.ca/17CZyvd  via @chronicleherald",0,,,
"Good day. High 27. On the show: An update on Syria, detecting flood damaged cars and Ald. @DruhFarrell on the struggle to find housing. #",1,,,
Community Forum today: 19:00 at Sports & Social Club. Topics: flood risk, town developments, Abbey Fields car parking.,41533.4180555556,1
Floods transform Colorado's 'Gore-Tex Vortex': The cars that normally clog Main Street in Lyons on the way to... http://dlvr.it/3z6vxn ,1,,,
Err:509,1,,,
"Floods transform Colorado's 'Gore-Tex Vortex': LYONS, Colo. (AP) — The cars that normally clog Main Street in ... http://yhoo.it/1aCCoGk ",1,,,
ABC5 News Iowa Floods transform Colorado's 'Gore-Tex Vortex': The cars that normally clog Main Street in Lyons... http://bit.ly/144azFh ,1,,,
Check out these handy tips on how to save your car from flood damage!... http://fb.me/2QkFsILSt ,1,,,
"Yahoo: Floods transform Colorado's 'Gore-Tex Vortex': LYONS, Colo. (AP) — The cars that normally clog Main Str... http://adf.ly/VnyGo ",1,,,
"Floods transform Colorado's 'Gore-Tex Vortex' - LYONS, Colo. (AP) — The cars that normally clog Main Street in... http://ow.ly/2zVuDz ",1,,,
The Oklahoman: Floods transform Colorado's 'Gore-Tex Vortex': LYONS Colo AP  The cars that normally clog Main ... http://bit.ly/1eCHkQA ,1,,,
"Floods transform Colorado's 'Gore-Tex Vortex': LYONS, Colo. (AP) — The cars that normally clog Main Street in ... http://bit.ly/146VTVW ",1,,,
""" Floods transform Colorado's 'Gore-Tex Vortex': LYONS, Colo. (AP) — The cars that normally clog Main Street... http://yhoo.it/146VmTW  """,1,,,
"@loriemerson: Thanks, Lori. Glad the flood damage didn't hit you. Impressed by the pic of the bent car license plate you sent",0,,,
"Floods transform Colorado's 'Gore-Tex Vortex': LYONS, Colo. (AP) — The cars that normally clog Main Street... http://yhoo.it/1467mov  #fb",1,,,
I promise I ain't bouta flood y'alls tl lol but y'all kno how it b when y'all riding in the car for a… http://instagram.com/p/eTBoRfACU6/ ,1,,,
Err:509,1,,,
"Floods transform Colorado's 'Gore-Tex Vortex': LYONS, Colo. (AP) — The cars that normally clog Main Street in ... http://yhoo.it/18kp4Ci ",1,,,
"DTN Japan: Floods transform Colorado's 'Gore-Tex Vortex': LYONS, Colo. (AP) — The cars that normally clog Main... http://yhoo.it/146bPaK ",1,,,
"Floods transform Colorado's 'Gore-Tex Vortex' http://yhoo.it/193Jxw1  LYONS, Colo. (AP) — The cars that normally clog Main Street in Lyon...",1,,,
Y'all my car was almost taken by the flood but Jesus took my wheel and floored it to the mall so now I'm safe ,1,,,
"It's still raining in CO, they are calling it a 1000 year flood event. Images of hail, ice, and cars floating away are unbelievable.",1,,,
"Had to run around outside for a bit making sure our basement/A.J.'s car wouldn't flood, but now I have fuzzy PJ's and a Star Trek mug of tea",1,,,
I hate how the cars speakers got busted in last years flood,1,,,
One more car in a flood path. http://fb.me/11kmZs0Fs ,1,,,
This flood may have actually killed my car. I need the NFL to comfort me today.,1,,,
"Bloody hell that was a drive and a half home…..branch hit car, floods, all that….and more",1,,,
Flood and my car fucked big time...,1,,,
Colorado floods Man pulled alive from submerged car: http://youtu.be/XyIJ5pgwmag?a  via @YouTube,1,,,
Ferrari Gives Crazy Deal To Lawyer Who Ditched His Car In A Flood http://modo.ly/1ecS4E6  http://fb.me/2GT2zJMA6 ,1,,,
"Just heard from @egoshare (Boulder/Denver), glad to hear all their cars are ok post-flood (& can so relate to the scramble). #carsharing13",1,,,
"Forum: Black car farmer's market/small upset boy! - My  4 year old son is in floods of tears, his bike was ... http://www.ChiswickW4.com/default.asp?section=community&link=http://appasp.ChiswickW4.com/server/app/forum/ShowMessage.asp?ID=930974 …",1,,,
"@bloodandmud filled the car up next to Toby Flood yesterday, on the box he looks skinny but he's a unit up close.",1,,,
Cars were stranded by the flood. No good.,1,,,
"@CindyM421 I'm in the Palm Springs area and we had some flash floods here, too- so rare! Many cars stalled in overflowing waters, no deaths.",1,,,
"What kills more than fires, floods, car crashes, and murder combined? #voteMORETHAN - http://nib.ly/h1sjA ",1,,,
I'm currently trapped in my car outside my apartment. According to the flash flood warning I may be here until 1:35am.,0,,,
"RT @AndreaButera: The body of a NM man was found in a car, apparently swept off the highway and into a creek by #flood waters. #NMwx #news",1,,,
"This week has been messy, from broken cars to longer work schedules to floods. It's put me behind on things, I hope next week is more sane.",1,,,
@Lindygeek You purchased flood insurance? Because it isn't rolled into regular renters automatically. It's completely separate like car ins.,1,,,
I was lucky and only had my yard flood and made it a bit sloshy to get to my car.,1,,,
I swear my dad's the best driver He drove through all that hail rain and flood with no scratch on the car Amazing I was hella scared though,1,,,
"Man trapped in flooding, overturned car #cnn http://ow.ly/oQX7t  #colorado #rescue #floods",1,,,
@victoria0895 our new car was practically baptised in floodwater! #flood,1,,,
"@Gaylussite Saw one journo run a story, which was basically about himself, almost getting stuck in a flood in his car. Breaking news ;)",1,,,
"Oh man. The woman going ""that's my car!"" in the flood footage is priceless. It still has its hazard lights on!! http://www.bbc.co.uk/news/uk-25498335 …",1,,,
Thankful  to have James and Jo here at home despite the flood water and a broken down car !!!!,0,,,
I really do hope that those that drove through flood water and ruined your car that your insurance doesn't pay out. #uweretold,1,,,
"Just heard a friend got caught in a flash flood this evening, lost her car an all the presents, poor thing, had to climb out the window!",1,,,
"@andrewrdaniel Could've been worse, felt for the poor bastards who'd had to abandon cars in the floods. Luckily daughter crack navigator.",1,,,
dad is saying he's going to tonbridge to move all the cars from the ford dealership due to the floods #youarenotsuperman,1,,,
Suggest if you have a normal car don't drive through floods. Air intake may be lower than you think. Saw a guy write off his engine tonight,1,,,
@penguin_charl There were cars trying 2 foot of flowing flood water. Even I checked it first!,1,,,
@nankers70 hehe didn't actually start til 7ish...had a few cars to push out the floods! ,1,,,
@WildImaging got caught in two floods here in Dorset this afternoon - luckily my car got through. Others weren’t so lucky :-( #RiverStour,1,,,
Pissing me off how i can't go out in my car anyway because of these fucking floods! #FuckYouShittyTonbridge #Scumbridge,1,,,
Cunting fucking taxi driver decides to go through passenham and now the car is stuck in the floods. R u serious...,1,,,
UPDATED WITH PHOTOS: Dozens rescued from cars in flood water as main Dorset roads closed http://ow.ly/s2UUR ,1,,,
A view from the handlebars 24th Dec 2013:  Floods after last night's storm. Car in middle has broken down. pic.twitter.com/TND4AXh17d,1,,,
The ramp to go from the ground floir to the first floor if tbe Bedford Road car park #ukstorm #Guildford #floods http://twitpic.com/dpuuo6 ,1,,,
"Car abandoned on road in Spetisbury, Dorset near Blandford due to floods, water deep! Another car broken down. #ukstorm #ukflood #Dorset",1,,,
"Dad: ""How on earth do people get trapped in their cars? Do they sit all night and wait for the flood to come in?""",1,,,
Err:509,1,,,
"My car does flood water fairly well, does horizontal trees less well. Thank goodness I'm finally home, exhausted!! pic.twitter.com/O71tERC64D",1,,,
@victoriawenman I'm home safe and sound now anyways! My baby car actually pulled through that flood!! Cobham is now underwater! Byyyeeee,1,,,
Err:509,1,,,
Just been asked to move the car from the car park due to rising water levels as the lake floods...yikes! :/,1,,,
Err:509,1,,,
@dontforgetchaos That was my plan until I was on the road in that direction. :/ bit nervous my car is a metre above the flood now tho :/,1,,,
"Fallen trees, stranded cars in v large puddles, trolleys and flooded supermarkets.. The joys of living in tonbridge ;) #flood #wetwetwet",1,,,
The mighty Nissan Juke triumphs over the flood water that swallowed a jaguar! Hurrah for the cheaper car! #Win,1,,,
"Where every other car fails in the flood my landrover just doesn't stop, road closed mean go ahead. Yeah?",1,,,
"Apparently citizens of Warrick county are having a ""will it float"" contest on Telephone Rd. Current score, Cars 0 - Flood 3",1,,,
Fire crews rescue 30 from floods - Fire crews in Dorset rescue 30 people trapped in their cars by flood water afte... http://ow.ly/2Co7WB ,1,,,
Looking at all these pix from @AASORT of stupid motorists trying to go through big floods in their stupid little cars!! People are idiots ,1,,,
"When i look at the news sites littered with pictures of cars 'abandoned' in the middle of flood water, i just think IDIOT. Don't drive in",1,,,
Driver of the car stuck in the flood was given a ticket for not yielding right of way - deputy says he let them off easy bc it's Xmas.,1,,,
I get into my car after not using it for a few days.. And there's a flood inside.. Someone didn't shut the door properly.. Brilliant ,1,,,
"Reporter on the news about a woman's car who had found it flooded, she parked it next to the river!! Lol how many flood warnings??",1,,,
The one car window is open and look how high the flooding is at the car park in #batheaston | #flooded #expat #flood http://fb.me/2Ly1K6aRY ,1,,,
Just drove through a river in bens car hahaha fuck these floods,0,,,
"30 people rescued after being trapped in cars by floods in Dorset, say fire crews http://bbc.in/1ifaaHJ  #UKstormpic.twitter.com/95WPkFmID1",1,,,
It is Christmas. See how AA fixes Christmas when we are not pulling cars out of floods. Better link http://www.youtube.com/watch?v=cODK3Z5MZU0 …,1,,,
“@KayBurley: Fire crews have rescued approximately 25 people from cars trapped in flood water in Dorset today” @JodieeGreenwood,1,,,
25 people rescued from cars trapped in flood water in Dorset #MailOnline http://dailym.ai/JYVhe1 pic.twitter.com/w9PGXdDi4N,0,,,
In the car attempting to get to dads for Christmas. With all the floods on alternative routes and block on A12 this is gonna be fucking hard,1,,,
25 people rescued from cars trapped in flood water in Dorset http://dailym.ai/JYVhe1  via @MailOnline,0,,,
"Small flood on Cothelstone Rd topside of Darby Way, perhaps 20cm max deep. Cars seem to making their way through it. http://fb.me/32F8eAyZi ",0,,,
"this won't end well. Her complete car engulfed as she exited flood. Came to halt....permanent halt. Me: ""Told ya""",1,,,
"The nightmare before Christmas: Five people killed, 25 people rescued from cars trapped in flood water in Dorset http://dailym.ai/1ckhlKV ",0,,,
SHIT. RT @CllrGeoffWard: 4 cars lost in #Batheaston car park with river flood! @NOWBathNews @NOWBathpic.twitter.com/nJ03OrLk0I,1,,,
If he gets his car back on the road then he's gonna drive through the floods to come see me. What an idiot.,1,,,
If it looks like flood water it is bloody flood water so be a good chap and don't take a chance. Turn the motor car around Thanks awfully.,1,,,
@Feelgd_Foodbk You're not having to get to Dorset are you? Police just had to rescue people trapped in cars by floods...,1,,,
We were very lucky last night. The floods in Edenbridge are shocking! - Co Op car park this morning #ukfloods #kentpic.twitter.com/b3wl0ElHbi,1,,,
Frustrated at reports of people  rescued from cars driven into flood water. If only there was a way to prevent cars driving into flood water,1,,,
Always fun when the car breaks down in a flood pic.twitter.com/0S92buypC5,0,,,
BREAKING NEWS: 25 people rescued from cars trapped in flood water in Dorset: Britain was braced for pre-Christmas travel chaos after ...,0,,,
@SallyinSussex and I don’t want the car to get stuck in the middle of a flood and have to get my feet wet :-) xx,1,,,
"Are you the man trapped in his car on #StondonRoad, #Ongar or can you help him?
Flood water appears passable only by 4x4 #eppingforest",1,,,
25 people rescued from cars trapped in flood water in Dorset http://dailym.ai/1ckhlKV  via @MailOnline  Tragic....,0,,,
Great work by Firefighters overnight in Southern England notably Dorset 25 rescued from cars in floods,0,,,
Very muddy cars in the carpark today - think people have fought their way through floods to get here. We're open til 5 for your #Xmas wine.,1,,,
BREAKING NEWS: 25 people rescued from cars trapped in flood water in Dorset Britain was braced for pre-Christmas tr http://goo.gl/hwS7DV ,0,,,
Thoughts for those with bonnets up on the car by the flood at Monkton. The wall by the road is 3 feet high. It was underwater. #submarinecar,1,,,
"Switched out of my car for a nice 4x4 at work

Kelly 1 - 0 Floods",1,,,
#UKstorm #FloodAware #Wx #News/ #Fire crews rescue approx 25 from cars trapped in #flood water in #Dorset http://news.sky.com/story/1186672/fire-crews-rescue-25-people-trapped-by-floods …,1,,,
BREAKING NEWS: 25 people rescued from cars trapped in flood water in Dorset http://dailym.ai/1fXlYuN ,0,,,
"@sarahjmiles I'm fine I had Mum's car - was picking Adam up from work, THREE trees in the road, and flood flood flood xx",1,,,
"apparently cars floating around at the bottom of the village trying to drive through the river flood.....DONT!, way way too dangerous",1,,,
BREAKING NEWS: 25 people rescued from cars trapped in flood water in Dorset http://dlvr.it/4ZBmk7 ,0,,,
BREAKING NEWS: 25 people rescued from cars trapped in flood water in Dorset: Send in your pictures of the inci... http://binged.it/1cOZMPF ,0,,,
I'm not looking forward to driving home later. Pleased to have Dune tank today. Lots of cars didn't make it through the flood!,1,,,
BREAKING NEWS: 25 people rescued from cars trapped in flood water in Dorset http://dlvr.it/4ZBdsk ,0,,,
Don't go down past the bridge on milkenpen lane.. Or your car will flood :D @mattwilson1986pic.twitter.com/up9XshOqQf,1,,,
"Got stuck in a flood on the way to work, cars fucked! Merry fucking christmas once again",1,,,
#MailOnline BREAKING NEWS: 25 people rescued from cars trapped in flood water in Dorset: Dorset Fire Control s... http://dailym.ai/1lcnFVJ ,0,,,
"There's some good floods out there this morning - Marlpit Lane, Coulsdon, holds the record for killing the most cars we've seen so far.",1,,,
Fire Crews Rescue 25 People Trapped By Floods - Fire crews in Dorset have rescued some 25 people from cars trapped... http://ow.ly/2CnG6t ,0,,,
Fire crews rescue 25 from floods: Fire crews in Dorset rescue 25 people trapped in their cars by flood water a... http://bbc.in/1jDIApd ,0,,,
LATEST: 20 people rescued from cars including a ten year old girl and a man trapped in a car in rising flood water near Bath.,1,,,
#News BREAKING NEWS: 25 people rescued from cars trapped in flood water in Dorset - Daily Mail: Daily MailBREA... http://bit.ly/1e7KAiJ ,0,,,
Fire Crews Rescue 25 People Trapped By Floods: Fire crews in Dorset have rescued some 25 people from cars trap... http://bit.ly/1kBTz0r ,0,,,
Drove straight into this flood this morning nearly fucked my car hah pic.twitter.com/s76LKtzJS7,1,,,
BREAKING NEWS: 25 people rescued from cars trapped in flood water in Dorset http://dlvr.it/4Z9LZ3  #uk,0,,,
Latest pictures: Cars stuck in flood water on Isle of Wight http://www.itv.com/news/meridian/story/2013-12-22/travel-problems-across-the-itv-meridian-region/ …,1,,,
BREAKING NEWS: 25 people rescued from cars trapped in flood water in Dorset ... http://tinyurl.com/lcxfbz7 ,0,,,
Apparently there's trees down and floods and people being rescued from cars in Devon and Dorset... urghhh right where we're heading then ,1,,,
"""@KayBurley: Fire crews have rescued approximately 25 people from cars trapped in flood water in Dorset today"" 《worth remembering that today",0,,,
Dorset Fire Control: 25 people rescued from cars trapped in Dorset floods http://itv.co/1cJlXq9 ,0,,,
"@crolley86 good job! We've got less of a car park battle to fight, more of a flood and fallen trees battle!",0,,,
The flood on Hyde drive mini roundabout is insane. Potential car wrecker. #GoEasy,1,,,
"#Brentwood #A128 Ingrave Road between Hogarth Ave and Orchard Ave, flood by railway bridge. Cars can get through, but take it slow!",1,,,
Stay away from Bakers Arms Roundabout. Nearly binned my car in the flood water,1,,,
"Omfg driving in this was the worst thing, my car got stuck in a flood twice",1,,,
Every time i get into mamaguirres car a wave of memories that mostly consist of 4 lokos and taco bell flood my mind,1,,,
"Do not,DO NOT ! drive thru flood water if youre not sure how deep.Too deep,car will float or engine will seize .#Horrible #weather",1,,,
@gee_will_i_e lost one of our cars to flood water ! Great Xmas present !,1,,,
"I swear, the amount of showers I got from other cars due to the floods were scary! Had to avoid so many objects in the road! #swervinghell",1,,,
"Accidents, floods and broken down cars everywhere tonight #shitweather",1,,,
25min journey took over 2hrs thro floods & fallen trees & closed roads. Abandoned car a mile from home.,0,,,
Almost having a panic attack in the car because of trees and flood in the road. FUCK U STORM.,1,,,
Would have been better off with a rubber dingy rather than my car trying to get home from work tonight. #flood,1,,,
literally a movie driving home floods everywhere trees falling water all over car and we nearly crash pic.twitter.com/owKcJQ9qXf,1,,,
This #weather is unpleasant! Drove through massive #floods thinking my car has #chittychittybangbang ability! Concerned about tomorrow now!,1,,,
"Blackouts, floods, car crashes, card machines shut down.. Just another shift.",1,,,
"Got to as that was fun, trying to get home with every road flooded was a task but I managed it and in the car #floods",0,,,
My sister thought it was floating through the floods. She won't be saying that when she has to pay for a new engine in my car!,1,,,
Couldn't transfer the contents insurance policy due to living on the second floor in a flood plain. Large puddle forming in the car park,1,,,
"Absolute credit to Elfy. Sailed through the floods, beat the winds & crushed the debris. If cars were people, I'd trust her with my life!",1,,,
Well that was one scary car journey! Cumbrian floods!!,1,,,
Hate floods ! And so does the polo! FFs poorly car ,1,,,
"Literally driving home was something else! Trees down, police and floods everywhere. My poor car. ",1,,,
"Clennon Valley: The flood water is twice as deep as earlier. Torrential, continuous rain has flooded it more. Also, car stuck in it. (B)",1,,,
"@whiting01 Yeah, people in cars stuck in flood water, taking silly risks.@Jafco0344 and Co. have it worse.",1,,,
It's a smidge on the windy side. And rather wet too. Wonder how many cars we'll be pushing out of the flood tomorrow ?,1,,,
"There is 6ft floods and cars are trying to go through them, oh the stupidity.",1,,,
"My car really doesn't like floods, thought it was going to stop! #floods #peugeot #dontlikewater",1,,,
"Very close to joining the other cars floating around Ringwood tonight. Luckily my ten tonne, Swedish steed laughs in the face of floods.",0,,,
Fun car journey with @xelix ...gale force winds and mass floods ,1,,,
#floods on A22 near #BlindleyHeath #stranded cars and #impassable  just north of #SouthGodstone,1,,,
Futureroots staff are my heros 2 young lads helped push car out of flood then my other half drove tractor through flood with women stranded,1,,,
RT @BGorgeous001: A22 East Grinstead shocking floods,41631.8673611111,1,,
